recipe_id,ingredient_id
60454,6754
60454,4836
60454,5180
240447,342
240447,2476
240447,2147
375376,7956
375376,4969
375376,4973
375376,6070
375376,1833
375376,7094
375376,6642
375376,7951
375376,6270
375376,2499
375376,3723
375376,1043
375376,155
375376,7650
160398,4130
160398,2683
160398,283
160398,269
160398,5190
160398,6980
160398,3203
160398,6270
160398,5319
160398,4308
160398,3439
160398,893
160398,2909
160398,2856
160398,7706
350400,7956
350400,7655
350400,6906
350400,3723
350400,800
350400,673
350400,856
350400,6270
350400,2499
350400,7887
350400,4987
280251,695
280251,3344
280251,7627
280251,5422
242761,7747
242761,7627
242761,3824
11878,4189
11878,3517
11878,5010
11878,2499
11878,1700
11878,8021
11878,4970
11878,4053
11878,7168
11878,6276
385823,5132
385823,591
385823,1078
385823,1085
385823,6241
385823,3509
385823,7337
385823,6270
385823,7213
385823,7773
385823,3203
22711,5006
22711,6007
22711,6696
22711,7946
22711,3184
22711,6270
22711,590
98821,1910
98821,840
98821,3437
98821,6335
98821,7642
152534,2200
152534,5481
152534,4189
152534,1643
152534,298
152534,5365
152534,4880
152534,4308
152534,7213
423516,5006
423516,7770
423516,3203
423516,6407
423516,7562
423516,7531
423516,7213
423516,1330
423516,4384
423516,590
423516,1119
423516,1505
423516,7258
418756,7531
418756,6697
418756,2832
418756,3502
418756,3536
418756,2816
418756,1511
418756,6270
418756,2809
418756,341
418756,2491
418756,3203
418756,3500
418756,5168
418756,3177
418756,7233
418756,1607
418756,3046
418756,2777
481195,5276
481195,3203
481195,2813
481195,7790
481195,5137
481195,6696
53312,4987
53312,5010
53312,3184
53312,1240
53312,7545
53312,6832
53312,5314
53312,6276
53312,3675
53312,6003
53312,2275
53312,7946
53312,6696
53312,1330
53312,7229
53312,1933
51922,7642
51922,3184
51922,7655
51922,6475
51922,6183
51922,2678
51922,4863
51922,6528
11363,3484
11363,3037
11363,374
11363,437
11363,7213
63131,6906
63131,4330
63131,5261
63131,3366
63131,6156
63131,6526
63131,2251
108819,7642
108819,2085
108819,3073
108819,1589
344420,255
344420,6654
344420,6265
292317,4717
292317,4689
292317,7452
292317,7702
292317,3497
79313,4152
79313,840
79313,2451
79313,5006
79313,1330
79313,3810
79313,7946
79313,5185
79313,1986
79313,4253
79313,5106
79313,3184
79313,119
282644,483
282644,5010
282644,3203
282644,1111
282644,7946
282644,800
282644,6270
282644,5168
282644,2430
282644,7655
282644,2683
19953,4189
19953,840
19953,7927
19953,5010
19953,4863
19953,2683
19953,1257
19953,6654
19953,4927
97808,441
97808,6696
97808,6270
97808,2816
97808,4174
97808,3217
97808,5024
97808,368
97808,4996
16451,4863
16451,2576
16451,3957
16451,3203
16451,1119
84610,4863
84610,3184
84610,2793
84610,4287
84610,5006
84610,6276
116449,1297
116449,2809
116449,3203
116449,3500
116449,4408
116449,4301
116449,1252
116449,5634
116449,7147
116449,1223
116449,1316
116449,288
116449,2757
116449,4399
24760,5010
24760,5006
24760,3050
24760,7655
24760,2131
24760,6276
261888,103
261888,7494
133328,7650
133328,2512
133328,840
133328,721
133328,6270
133328,6906
133328,7956
133328,1982
133328,6477
133328,1833
196614,5648
196614,3668
196614,1168
196614,5180
196614,6980
196614,4096
196614,590
238453,537
238453,2499
238453,510
23078,6919
23078,3280
23078,4790
23078,6212
23078,7956
23078,6906
23078,7655
23078,2499
23078,2512
23078,2683
23078,6270
23078,2833
23078,840
23078,4987
23078,4717
23078,3834
67142,6906
67142,2683
67142,4717
67142,840
67142,5229
484624,5571
484624,5010
484624,3249
484624,367
484624,4320
484624,6906
484624,5168
484624,6270
484624,5319
484624,2430
484624,1118
97968,3184
97968,5261
97968,6696
97968,6906
97968,3769
97968,6083
97968,6715
97968,6335
87640,715
87640,6324
87640,5010
87640,999
87640,1682
87640,2499
87640,1257
87640,6276
413910,7655
413910,3497
413910,7470
413910,208
413910,856
413910,6156
154187,1113
154187,2200
154187,6335
154187,6276
327979,5159
327979,5408
327979,3750
196319,756
196319,298
196319,1168
196319,5966
196319,7620
196319,6906
196319,4623
196319,4763
184785,1330
184785,3771
184785,3780
184785,3781
184785,4308
184785,1168
15255,436
15255,4987
15255,5010
15255,1124
15255,6270
15255,3184
15255,5168
15255,4053
15255,3815
15255,5033
15255,6712
15255,1639
344648,2665
344648,7022
344648,7470
344648,1388
438092,5010
438092,2850
438092,2131
438092,7233
438092,3184
438092,382
265262,7863
265262,5006
265262,3203
265262,5010
265262,2212
265262,3497
265262,485
265262,6270
265262,5319
247277,6936
247277,1093
247277,5966
247277,389
247277,3766
247277,7295
247277,2021
247277,1505
190891,6324
190891,5006
190891,7655
190891,840
190891,6270
190891,5495
190891,2499
449891,6156
449891,2683
449891,800
449891,6270
449891,1511
449891,840
449891,150
163005,3484
163005,728
163005,7655
163005,2499
163005,5010
163005,6270
163005,5319
163005,1330
163005,7813
163005,800
163005,4253
473002,298
473002,6201
473002,6270
473002,2817
473002,2148
473002,7979
473002,5365
473002,7557
473002,1093
473002,1124
473002,3203
473002,6007
473002,485
473002,2131
473002,4080
32088,7406
32088,63
32088,332
32088,335
32088,2509
32088,2045
32088,5502
32088,7470
32088,5695
286681,1881
286681,5298
286681,6906
286681,4249
286681,1124
286681,3815
286681,1982
361328,6081
361328,6906
361328,3489
361328,6179
361328,5006
361328,6238
361328,7655
376660,2019
376660,5010
376660,3248
376660,1317
376660,3203
376660,4987
376660,3500
376660,3502
376660,3550
376660,1253
376660,1297
376660,7229
376660,1596
376660,2783
285666,7655
285666,1043
285666,6270
285666,721
285666,6906
285666,7956
159527,331
159527,3203
159527,6654
159527,6622
159527,840
159527,6270
159527,5319
159527,2776
220237,2683
220237,6906
220237,332
220237,6270
220237,2499
220237,6213
220237,77
220237,5767
220237,4571
220237,4570
220237,5298
220237,1584
220237,1388
375362,3997
375362,2499
375362,1933
375362,840
375362,6906
75408,5647
75408,4096
75408,4838
75408,3217
75408,1244
75408,7655
196548,7816
196548,7227
196548,384
196548,1909
196548,7008
196548,6270
196548,590
399709,7557
399709,1306
399709,5010
399709,3203
399709,3500
399709,3502
399709,2242
399709,6270
399709,5319
399709,4062
399709,3418
399709,63
399709,1505
399709,4384
217296,510
217296,63
217296,6906
217296,332
217296,1078
217296,6270
217296,1871
217296,5825
217296,840
217296,2499
55809,912
55809,7557
55809,2499
55809,2665
55809,2096
55809,233
55809,961
198660,7917
198660,840
198660,4863
198660,1920
198660,4717
198660,4594
198660,3840
198660,3046
198660,6654
198660,5185
198660,1121
198660,6276
121107,6711
121107,1093
121107,3046
121107,7668
98478,7819
98478,1275
98478,7655
98478,7801
98478,1093
98478,5010
420409,3476
420409,63
420409,332
420409,335
420409,6270
420409,4320
420409,7557
420409,1511
420409,840
420409,5298
393667,3668
393667,7022
393667,1388
393667,7397
393667,7945
106902,1527
106902,3723
435816,7650
435816,7956
435816,2425
435816,840
435816,6906
435816,6270
435816,3843
435816,2499
435816,721
435816,800
435816,4032
435816,3668
435816,5298
435816,3497
134086,1427
134086,3865
134086,7449
246617,5006
246617,7982
246617,4663
246617,7801
246617,1297
246617,1707
246617,289
246617,6272
221942,6061
221942,4717
221942,6906
221942,6270
221942,4964
221942,7449
221942,5825
221942,1511
21816,2516
21816,437
21816,5010
21816,3203
21816,3516
21816,2591
21816,2856
21816,4985
21816,4574
21816,2683
21816,6516
198073,6324
198073,3217
198073,5485
198073,6036
198073,2499
169105,840
169105,7396
169105,6906
169105,208
169105,6270
169105,2499
169105,7470
169105,63
169105,335
169105,332
169105,342
258868,3463
258868,5010
258868,5369
258868,4884
258868,68
258868,1133
258868,1563
258868,2430
258868,5324
258868,4231
258868,6003
258868,800
258868,7799
15063,1252
15063,1093
15063,7655
15063,1257
15063,1917
15063,2414
202949,3659
202949,5010
202949,2847
202949,4574
202949,303
202949,590
202949,415
202949,6270
202949,6374
202949,1119
202949,1786
454944,2646
454944,2683
454944,4987
454944,4717
454944,840
454944,7956
454944,6906
454944,721
454944,4253
454944,1833
454944,6270
454944,5319
454944,1118
454944,1329
454944,1132
454944,5024
454944,3217
454944,5648
497150,840
497150,800
497150,3355
497150,2499
497150,7449
497150,63
497150,335
497150,3497
497150,6270
497150,5791
497150,5825
202840,3271
202840,840
202840,7655
202840,4249
202840,3824
202840,4302
202840,4260
202840,1792
392350,8021
392350,339
392350,2879
392350,3203
392350,6270
392350,5319
392350,1786
184214,3522
184214,4740
184214,4717
184214,5180
184214,2499
184214,382
184214,5106
184214,5185
184214,1078
184214,2587
184214,728
184214,5407
99065,1254
99065,840
99065,6363
99065,5180
99065,382
99065,5106
99065,7801
99065,6335
99065,2324
99065,7033
325657,591
325657,393
325657,6797
325657,569
325657,2007
325657,3405
325657,562
325657,1795
325657,4502
325657,2583
325657,3535
325657,3550
325657,1511
325657,1563
49737,5010
49737,3203
49737,1130
49737,5915
49737,1248
49737,673
49737,553
49737,6270
49737,2007
49737,4287
49737,1833
15202,298
15202,5006
15202,5985
15202,6274
15202,3560
15202,3184
15202,5185
15202,2181
15211,5648
15211,840
15211,6274
15209,5648
15209,5010
15209,840
15209,5579
15209,6276
15209,5185
187601,8021
187601,3463
187601,5006
187601,6352
187601,2816
187601,5407
187601,384
187601,2758
187601,3184
37796,4717
37796,7557
37796,6906
37796,7054
37796,7956
37796,63
37796,800
37796,2062
37796,3497
37796,3527
37796,5090
37796,5825
218687,7687
218687,4998
218687,3355
218687,332
218687,335
218687,6270
218687,2266
218687,4321
218687,869
218687,3589
218687,7470
218687,6906
127048,6052
127048,5010
127048,6382
127048,800
127048,7620
127048,6270
127048,3497
127048,3512
127048,3478
26420,1111
26420,3758
26420,4253
26420,7946
26420,6270
26420,5319
142215,1803
142215,840
142215,7213
142215,6335
142215,2777
426696,5006
426696,3203
426696,7233
426696,7655
426696,1257
426696,2131
426696,3940
426696,2172
426696,1093
426696,1039
426696,1055
426696,6276
426696,5180
157808,6156
157808,7899
157808,7688
157808,6270
157808,1511
157808,4964
157808,3510
157808,4987
157808,3723
157808,7470
157808,625
157808,170
229979,840
229979,1689
229979,63
229979,7449
229979,6270
229979,4958
229979,7457
128830,5006
128830,5010
128830,3203
128830,7229
128830,7655
128830,2131
128830,393
128830,3794
128830,6270
128830,3486
128830,2856
128830,2902
128830,2909
128830,2854
128830,6906
128840,3495
128840,2764
128840,3203
128840,5010
128840,2856
128840,6957
128840,6270
128840,590
128840,7655
128840,5180
436082,65
436082,6270
436082,7367
436082,5648
436082,7557
436082,5010
436082,3046
436082,2809
436082,5185
436082,3500
436082,3177
436082,3537
436082,4253
436082,4987
436082,2683
407659,2336
407659,5006
407659,5010
407659,1329
407659,2007
407659,6270
407659,1121
407659,5106
407659,7655
407659,7549
87289,5574
87289,4987
87289,715
87289,840
87289,5010
87289,3440
87289,1257
87289,5185
87289,6270
87289,5667
87289,2847
87289,2451
87289,2683
432965,7557
432965,7783
432965,2499
432965,6335
432965,3203
432965,6696
432965,6270
432965,3532
432965,5224
432965,1093
432965,1814
266021,6061
266021,7655
266021,430
266021,6270
266021,1329
266021,3399
266021,5010
266021,3203
266021,1480
266021,5006
215290,7592
215290,3203
215290,7229
215290,4863
215290,6819
215290,5010
215290,5186
215290,382
215290,7168
215290,5106
215290,4715
215290,1838
215290,4836
215290,4155
215290,5180
147286,5631
147286,840
147286,3314
147286,6906
147286,1388
147286,5825
147286,4958
407471,840
407471,6906
407471,2683
407471,342
407471,912
407471,2499
407471,7655
407471,1043
407471,332
367828,4384
367828,3203
367828,1505
367828,3418
367828,6270
367828,5010
367828,840
367828,6061
367828,1257
367823,7211
367823,4384
367823,1505
367823,6335
367823,3203
367823,6270
367823,869
367823,4623
367823,6654
367823,2200
367823,1119
367823,3951
349331,1910
349331,6654
349331,4717
349331,4623
349331,7946
349331,4063
349331,5180
349331,6335
429248,701
429248,4062
429248,5340
429248,3934
429248,3440
429248,5185
429248,5180
429248,5319
429248,2200
483908,7655
483908,601
483908,3248
483908,7821
483908,1083
483908,1527
483908,4964
483908,4717
154007,7367
154007,63
154007,1257
154007,2378
154007,393
154007,6426
154007,1124
154007,1093
154007,2860
154007,2847
154007,3836
154007,1707
154007,3668
154007,3070
154007,2499
154007,7655
154007,6353
154007,1833
187210,5168
187210,2320
187210,6270
187210,3217
187210,590
187210,1118
218967,4836
218967,63
218967,1833
218967,2509
218967,7655
218967,728
218967,2320
218967,6270
218967,840
218967,4580
140610,4850
140610,7359
140610,332
140610,335
140610,6270
140610,6906
140610,1093
140610,150
140610,2499
140610,4717
140610,7557
140610,7449
140610,4964
140610,1511
140610,3248
140610,4958
140610,5825
79736,1889
79736,7432
79736,5058
79736,4253
79736,77
79736,3249
79736,6212
79736,4570
79736,5038
79736,1527
230686,1833
230686,7432
230686,3723
230686,4253
230686,4267
230686,1791
470837,382
470837,3203
470837,339
470837,2672
470837,4253
470837,5006
470837,7213
470837,2592
470837,6165
470837,5407
470837,840
483029,4722
483029,6473
483029,5825
483029,70
422277,6715
422277,4189
422277,3951
422277,5974
422277,5205
422277,6165
422277,4574
422277,2499
422277,6085
422277,4836
422277,6276
392181,912
392181,7363
392181,1645
392181,673
392181,1388
392181,1910
392181,3668
392181,3355
392181,2512
392181,2683
392181,7470
392181,840
392181,7731
468143,5112
468143,1910
468143,319
344503,7790
344503,2499
344503,1589
344503,2683
344503,6270
344503,840
344503,7470
344503,7642
344503,1910
344503,3834
362654,519
362654,2200
362654,6276
362654,3732
362654,339
157657,1252
157657,1257
157657,6426
157657,6352
157657,2761
157657,282
157657,3203
157657,5006
157657,840
157657,2683
157657,3890
157657,1168
157657,1956
468652,4717
468652,5759
468652,6906
468652,5767
468652,1527
468652,4964
251800,1465
251800,5711
423369,4795
423369,7482
423369,6906
423369,840
423369,715
374703,289
374703,6335
374703,519
374703,588
374703,1373
374703,6846
374703,3439
374703,4755
374703,7618
370567,1170
370567,7258
100837,5422
100837,3466
100837,812
368257,4231
368257,3723
368257,3760
368257,3203
368257,2324
368257,2212
368257,2378
368257,3219
368257,590
368257,5006
365158,8019
365158,56
365158,6654
365158,2499
365158,6085
365158,5180
365158,6165
365158,2856
365158,4836
484526,331
484526,96
484526,840
484526,4987
484526,6473
484526,4574
484526,6654
484526,298
484526,1372
118801,1910
118801,6906
118801,2509
118801,4303
118801,2683
118801,335
118801,6654
118801,4772
146093,2518
146093,4497
146093,840
146093,6363
146093,2559
146093,1168
146093,1642
146093,4814
146093,7594
146093,1132
146093,5024
146093,2499
146093,7558
146093,6276
269443,1168
269443,6270
269443,590
269443,3217
269443,3957
269443,4717
269443,5168
286484,342
286484,5502
286484,3527
286484,5767
303978,298
303978,5456
303978,5010
303978,367
303978,4053
303978,4320
303978,5363
303978,3723
323492,2499
323492,4717
323492,2856
323492,1168
323492,5180
323492,1699
283618,3984
283618,3232
283618,673
480558,342
480558,5261
480558,3723
416980,6754
416980,1093
416980,1130
416980,5010
416980,3203
416980,7550
416980,7213
416980,393
416980,382
416980,5106
416980,5975
391705,3203
391705,5010
391705,1093
391705,5915
391705,8021
391705,893
391705,7031
391705,756
391705,7168
391705,7550
391705,5185
391705,6270
391705,5319
391705,4253
176996,4379
176996,7661
176996,2001
176996,6335
176996,1505
176996,3951
176996,6906
176996,6276
249911,1080
249911,5058
249911,5097
255928,912
255928,5427
255928,342
255928,2499
236346,5648
236346,840
236346,4717
236346,6270
236346,5319
316669,5605
316669,7557
316669,6696
316669,1625
316669,393
316669,3203
316669,5106
316669,5010
190411,2683
190411,6906
190411,6270
190411,7956
190411,7655
190411,5006
190411,6324
190411,3399
190411,5010
190411,3203
190411,7233
190411,3940
190411,5106
190411,4836
190411,5340
190411,5180
316221,7655
316221,4987
316221,2683
316221,7956
316221,6906
316221,6270
316221,2499
316221,840
316221,800
316221,1511
316221,5825
316221,5695
316221,1824
316221,7449
316221,3590
444002,5422
444002,2499
444002,4717
444002,840
444002,1599
444002,3512
444002,6270
444002,6906
444002,721
444002,3902
444002,7956
290187,2683
290187,6906
290187,332
290187,1589
290187,6270
290187,4717
290187,7470
290187,4987
112386,6016
112386,3814
112386,7056
112386,7258
11361,6324
11361,4987
248676,7258
248676,4836
248676,5340
248676,5731
248676,3597
359972,5826
359972,7688
359972,6156
359972,68
359972,5261
359972,800
359972,3723
359972,4717
359972,7449
427872,6484
427872,3894
427872,1589
427872,800
427872,3723
427872,5261
427872,5058
357474,4717
357474,6906
357474,840
357474,1584
357474,4969
357474,1591
357474,7449
29935,6906
29935,1584
29935,335
29935,2683
29935,6270
29935,7449
29935,7557
29935,7655
29935,7620
459738,61
459738,5158
459738,2200
459738,590
459738,1119
459738,5365
459738,4425
458929,3392
458929,4623
458929,6648
458929,2984
458929,7655
458929,3891
458729,221
458729,5006
458729,6270
458729,5319
458729,4253
458729,1372
447710,4063
447710,5010
447710,5648
447710,269
374271,4610
374271,6654
374271,1168
374271,3203
374271,6274
374271,3068
374271,298
374271,6335
374271,5180
187843,4155
187843,3484
187843,1838
187843,4836
187843,3940
187843,3184
187843,4580
187843,8021
78123,3484
78123,6980
78123,3203
78123,3399
78123,3957
78123,1318
78123,2131
78123,1329
78123,2007
78123,7168
78123,6270
78123,22
78123,1511
78123,3723
420931,5491
420931,2803
420931,6926
420931,3203
420931,2499
420931,7853
420931,2594
420931,4096
420931,2816
420931,3548
111198,840
111198,2499
111198,6906
111198,7470
111198,332
111198,2683
111198,3723
111198,4449
111198,1511
276330,3533
276330,1168
276330,536
103811,4189
103811,1920
103811,1168
103811,3100
56719,6725
56719,1787
56719,6906
56719,7620
56719,6696
56719,7655
164636,2499
164636,2683
164636,7655
58321,61
58321,7655
100864,150
100864,800
100864,2683
100864,4969
100864,1511
100864,4964
100864,840
332651,5010
332651,2879
332651,3203
332651,339
332651,6007
332651,6276
332651,6142
146767,6270
146767,2683
146767,332
146767,4987
146767,4717
102895,553
102895,3418
102895,7156
102895,2007
33246,510
33246,6906
33246,6390
14881,5006
14881,1254
14881,3019
14881,3037
14881,3800
493178,2148
493178,4430
493178,4253
493178,3184
493178,3800
493178,1297
493178,3037
493178,1708
493178,3904
493178,6335
302498,1333
302498,7258
302498,2128
302498,3548
302498,1168
302498,7233
13805,6156
13805,7688
13805,6937
13805,7642
13805,3723
13805,4987
13805,7470
378067,4693
378067,553
378067,4698
378067,4197
164100,3022
164100,4836
164100,4863
164100,2970
164100,2499
164100,4717
164100,2378
164100,5024
164100,5319
266081,6702
266081,1297
266081,756
266081,5985
266081,3402
266081,6276
206648,4717
206648,3979
206648,1789
207897,5010
207897,3399
207897,6324
207897,5006
207897,1707
207897,4473
207897,2730
207897,1257
207897,437
207897,1954
207897,3810
207897,2777
320454,1511
320454,7470
320454,1833
320454,5241
320454,5422
320454,5229
320454,4574
320454,1786
320454,912
320454,63
320454,6906
320454,2560
320454,4964
320454,800
377326,5261
377326,208
377326,3510
216873,1317
216873,3904
216873,7655
216873,1170
216873,6265
216873,7258
407947,2668
407947,4987
407947,6276
407947,5010
407947,3399
407947,15
407947,7235
407947,1736
389672,840
389672,6906
389672,2683
389672,2499
389672,7449
389672,77
389672,332
389672,6270
389672,5378
389672,1689
389672,4717
111072,840
111072,6906
111072,6395
111072,2499
111072,4717
111072,5767
165438,840
165438,6906
165438,2499
165438,63
165438,1925
165438,335
165438,7449
165438,5058
165438,5825
80411,63
80411,332
80411,7367
80411,3355
80411,2499
80411,4717
80411,7449
80411,2045
80411,1689
149243,4574
149243,6906
149243,6395
149243,2499
149243,7470
149243,1607
149243,4717
149243,7655
149243,2509
149243,1599
149243,2985
247646,7402
247646,840
247646,3355
247646,2499
247646,7449
247646,63
247646,4958
247646,1388
256535,1786
256535,63
256535,7956
256535,6906
256535,6270
256535,7655
256535,840
256535,1511
256535,4032
256535,800
256535,5298
267159,2683
267159,7956
267159,6906
267159,6270
267159,7655
267159,840
267159,3785
267159,5695
267159,4717
401283,1786
401283,63
401283,7956
401283,6906
401283,6270
401283,7655
401283,5006
401283,5485
401283,4836
401283,2659
401283,3929
165274,4717
165274,3912
165274,342
165274,3865
165274,5559
211938,7687
211938,800
211938,332
211938,335
211938,6270
211938,4964
211938,1511
211938,1563
211938,2499
211938,5760
211938,7396
211938,5502
211938,5825
217180,2421
217180,6573
217180,7655
217180,3605
217180,1124
217180,5010
217180,1093
217180,1504
217180,7946
217180,5107
217180,6270
217180,3486
217180,7049
217180,4436
47924,7557
47924,1093
47924,1124
47924,5010
47924,3597
47924,3184
47924,3608
47924,3384
47924,7233
47924,5319
418500,342
418500,4958
137296,7258
137296,1182
137296,150
428566,2962
428566,1838
428566,7470
428566,1511
533190,2499
533190,4717
533190,6270
533190,5319
533190,1786
533190,2535
533190,1170
533190,298
533190,7213
533190,382
533190,255
533190,5975
291956,7265
291956,7550
291956,4329
291956,6906
291956,3500
291956,3217
291956,3502
291956,1329
291956,3512
291956,2022
291956,3439
291956,2016
291956,5974
385464,6944
385464,4717
385464,5825
385464,7470
385460,195
385460,1297
385460,5010
172373,5006
172373,5010
172373,1257
172373,2856
172373,3794
172373,1093
172373,4863
172373,3398
172373,3179
172373,1746
172373,1707
172373,1124
172373,8021
172373,3439
172373,6276
12983,2683
12983,6906
12983,5825
12983,332
12983,4717
12983,6270
12983,800
12983,840
12983,673
12983,4964
240165,4574
240165,6473
240165,6906
240165,1388
240165,2499
240165,7449
240165,2683
240165,7407
240165,332
344373,3484
344373,4174
344373,1168
344373,3829
344373,6673
344373,5365
344373,5966
344373,7979
344373,7213
344373,4308
348965,8
348965,1257
348965,7550
348965,7655
348965,2131
348965,1043
348965,6270
348965,5319
348965,5010
348965,1093
348965,1130
348965,3203
348965,3019
348965,2991
478546,6450
478546,2509
478546,2485
478546,332
478546,3723
478546,6270
168663,739
168663,3589
168663,1168
40228,6103
40228,2817
40228,5006
40228,393
40228,3203
40228,6352
433667,3339
433667,7655
433667,2499
433667,4987
433667,3829
433667,7956
433667,800
433667,6270
433667,3288
433667,7887
433667,2678
351229,2499
351229,6906
351229,840
351229,7359
351229,6270
351229,332
351229,335
351229,4850
351229,869
169849,912
169849,6906
169849,1964
169849,840
169849,2499
169849,4565
365138,4192
365138,5648
365138,5010
365138,6270
365138,590
365138,1803
365138,5224
365138,7655
365138,1920
459089,4308
459089,3046
459089,5966
459089,1112
459089,1124
459089,3440
459089,4623
459089,5180
459089,3940
459089,1699
255985,6324
255985,4836
255985,6085
255985,1910
255985,5180
255985,4155
255985,2131
255985,7233
255985,5006
255985,3203
255985,2128
255985,5010
255985,3940
255985,382
255985,6906
255985,7927
244971,1838
244971,2512
244971,5180
244971,5495
244971,6426
244971,5704
244971,6356
244971,6654
39169,6626
39169,2265
39169,6696
39169,6906
39169,6248
39169,7655
39169,2499
39169,6335
248672,7655
248672,7548
248672,1093
248672,1124
248672,7770
248672,893
88740,6906
88740,2683
88740,1584
88740,6270
88740,332
88740,2499
88740,840
88740,7449
88740,673
121344,3307
121344,3161
121344,159
121344,1636
121344,840
121344,3723
121344,3497
176593,6779
176593,2746
176593,2763
176593,6443
132955,1257
132955,6265
132955,4759
132955,7594
402246,840
402246,6391
402246,6906
402246,1584
402246,6270
402246,4717
402246,7469
402246,800
402246,2117
402246,673
402246,5162
83417,4863
83417,7655
83417,840
83417,5010
83417,63
83417,6374
83417,2559
94547,1924
94547,4717
94547,2984
94547,4964
94547,5319
262768,7495
262768,1789
262768,3986
262768,1218
390932,721
390932,7956
390932,6906
390932,4096
390932,5006
390932,3815
287573,3243
287573,4717
287573,6906
287573,1910
287573,1789
287573,3326
310869,5205
310869,2978
310869,2984
310869,4836
310869,5180
163492,5648
163492,5502
163492,2200
163492,2148
163492,6748
163492,5365
163492,3437
8606,4987
8606,5010
8606,5185
8606,6270
8606,7946
8606,3184
8606,4863
8606,7213
8606,5319
181656,4987
181656,6549
181656,3203
181656,4759
181656,1833
181656,1257
181656,2131
181656,5340
181656,3020
181656,7049
389560,1959
389560,1910
389560,3940
389560,5340
389560,1168
85434,954
85434,3575
85434,4595
90499,1254
90499,3217
90499,6270
90499,7557
90499,6528
90499,4684
90499,6335
90499,299
272869,6389
272869,7367
272869,6906
272869,4717
272869,2499
272869,7469
272869,4284
272869,3314
57203,1819
57203,6413
57203,1252
57203,1833
57203,3203
57203,6696
57203,6084
57203,5915
57203,1093
57203,8021
57203,1257
57203,4320
57203,6335
57203,1746
429838,5010
429838,840
429838,2320
429838,6270
429838,3203
429838,1987
429838,6906
429838,5006
429838,2757
289559,7143
289559,7655
289559,6696
289559,5006
289559,7060
289559,5974
289559,6265
289559,7258
349293,7655
349293,7143
349293,431
349293,7956
349293,2128
349293,7060
349293,1118
349293,5006
349293,5974
349293,5010
349293,7059
349293,1168
349293,1223
349293,7258
349293,1329
349293,2007
349293,5168
509443,840
509443,685
509443,5180
509443,1810
509443,2200
509443,1254
423880,4549
423880,5502
127184,1981
127184,840
127184,3323
127184,5695
127184,1388
131582,2200
131582,6906
131582,2317
131582,3217
131582,3758
131582,7977
131582,6654
131582,4623
141738,7650
141738,6906
141738,7956
141738,4987
141738,6270
141738,2683
141738,6738
470575,397
470575,5010
470575,5915
470575,3399
470575,1124
470575,382
470575,1093
470575,7213
470575,3184
470575,590
470575,6593
470575,3602
470575,1297
180817,7655
180817,4836
180817,7956
180817,6270
180817,4987
180817,2499
180817,5068
180817,7355
133326,3609
133326,6276
133326,5106
133326,3940
133326,5010
133326,3184
133326,6528
133326,5818
133326,1910
133326,6654
133326,433
133326,4499
133326,2702
359203,5006
359203,4996
359203,3592
359203,7367
359203,3203
359203,2832
359203,4284
359203,3675
185088,5820
185088,7655
185088,6085
185088,5180
185088,4836
185088,8019
185088,3940
185088,3217
215039,6654
215039,4623
215039,4717
215039,638
215039,4253
215039,6270
215039,63
215039,1119
215039,4152
215039,5006
215039,7367
215039,3800
215039,5185
133481,5483
133481,5340
133481,6085
133481,4836
133481,5006
133481,5205
133481,5180
513963,7022
513963,3668
513963,4384
513963,4401
513963,6097
300960,5006
300960,5010
300960,3184
300960,1987
300960,2131
300960,3940
300960,6270
300960,6906
300960,2817
98213,7557
98213,5627
98213,5598
98213,7655
98213,5915
98213,761
98213,6335
98213,2856
98213,6696
531143,7154
531143,1981
531143,6299
531143,4405
531143,2654
531143,2045
531143,7557
531143,6487
531143,1223
531143,405
531143,1505
531143,6124
531143,4395
213395,4580
213395,1039
213395,6129
213395,5006
213395,3203
213395,1257
213395,2757
213395,2817
213395,2718
213395,5180
286624,7726
286624,5947
286624,6473
27060,7655
27060,7682
27060,2425
27060,6270
27060,840
27060,3723
27060,3287
27060,4807
27060,7956
82530,4717
82530,4320
82530,6270
82530,840
82530,7650
82530,7956
82530,7887
82530,7754
334201,7887
334201,335
334201,208
334201,6516
334201,2500
334201,7470
334201,1511
358003,6156
358003,7655
358003,5825
358003,1511
482111,739
482111,4717
482111,6906
482111,7470
286807,2500
286807,800
286807,170
286807,7449
286807,5229
286807,342
286807,7358
286807,332
286807,335
457730,5893
457730,6516
457730,840
457730,4807
457730,7483
457730,1938
457730,5791
127743,7790
127743,800
127743,4574
127743,1783
127743,2499
127743,6270
127743,335
127743,7449
127743,1925
127743,6072
127743,1591
127743,5792
127743,2683
368029,4230
368029,7620
368029,3203
368029,4985
368029,6906
368029,7801
135933,2509
135933,2512
135933,840
135933,869
135933,2683
135933,6906
135933,6270
135933,332
135933,335
126072,2683
126072,6473
126072,7620
126072,4717
126072,6270
20238,840
20238,2683
20238,4717
20238,2499
20238,6270
20238,1168
129377,2499
129377,6906
129377,2683
129377,6270
129377,2559
129377,800
129377,7449
129377,7352
402119,63
402119,7559
402119,7790
402119,6270
402119,2499
402119,1645
289509,3184
289509,4409
289509,7799
289509,2654
289509,7790
289509,1334
289509,1645
417632,983
417632,159
417632,2499
417632,2509
417632,3894
417632,342
417632,7642
417632,332
417632,3497
417632,3527
417632,1511
417632,7491
151775,7650
